, <=50K, >50K
 Bachelors,215.0337440659851,0.0
 HS-grad,314.70223052227925,27.422475442372637
 11th,12.765345081152912,42.079605803592365
 Masters,6.9024929366650225,65.53101438154393
 9th,0.0,42.079605803592365
 Some-college,229.69087442720485,30.35390151461658
 Assoc-acdm,56.736736164812086,0.0
 Assoc-voc,6.9024929366650225,0.0
 7th-8th,6.9024929366650225,0.0
 Doctorate,15.696771153396858,21.559623297884748
 Prof-school,56.736736164812086,97.77670117622732
 5th-6th,0.0,45.01103187583631
 10th,30.35390151461658,0.0
 1st-4th,0.0,59.66816223705603
 Preschool,0.0,0.0
 12th,0.0,0.0
