, <=50K, >50K
 Adm-clerical,168.95215463856948,36.920844915786624
 Exec-managerial,72.28637430581774,105.29420173651346
 Handlers-cleaners,67.57097038714693,1.5553155257555042
 Prof-specialty,84.07488410249479,81.71718214315938
 Other-service,143.01743308588,13.343825322432545
 Sales,10.986123363097137,58.1401625498053
 Craft-repair,27.490037078444992,69.92867234648234
 Transport-moving,39.27854687512203,105.29420173651346
 Farming-fishing,0.0,39.27854687512203
 Machine-op-inspct,62.85556646847611,20.416931200438768
 Tech-support,15.701527281767953,3.9130174850909123
 ?,69.92867234648234,0.0
 Protective-serv,46.351652753128256,0.0
 Armed-Forces,62.85556646847611,0.0
 Priv-house-serv,0.0,65.21326842781153
