, <=50K, >50K
2.5845000000000002,0.0,10.118778417780094
5.9,94.40754148879225,1.895484459632567
9.166500000000001,8.062954928243213,0.0
12.4335,57.40271867712838,36.84448378175956
15.7,248.5943032040584,0.0
18.9665,739.9361172033732,0.0
22.2335,0.0,0.0
25.5,474.7348870531154,0.0
28.7665,680.3172360068036,20.397895865464506
32.033500000000004,137.57983476906676,18.34207237592762
35.3,674.1497655381929,133.468187789993
38.566500000000005,6971.137113989663,1856.2482720219
41.8335,158.1380696644356,100.5750119574029
45.099999999999994,0.0,0.0
48.3665,974.2999950105777,750.2152346510576
51.6335,59.45854216666526,30.677013313148912
54.900000000000006,238.31518575637398,174.58465758073064
58.1665,86.18424753064473,0.0
61.433499999999995,0.0,0.0
64.7,82.07260055157096,38.90030727129644
67.9665,10.118778417780094,0.0
71.23349999999999,151.97059919582495,88.2400710201816
74.5,32.732836802685796,30.677013313148912
77.76650000000001,0.0,0.0
81.0335,49.17942471898085,10.118778417780094
84.30000000000001,65.6260126352759,38.90030727129644
87.5665,40.956130760833325,26.56536633407515
90.8335,0.0,6.007131438706331
94.1,0.0,0.0
97.3665,71.79348310388654,8.062954928243213
