, <=50K, >50K
 Bachelors,1757.5687445241297,1280.6176949515732
 HS-grad,4812.522449975937,807.7782923580903
 11th,630.9774722579184,61.514365656202145
 Masters,437.73006424145154,532.2979447601481
 9th,308.21318440062794,20.397895865464506
 Some-college,3266.543185844201,723.4895292870781
 Assoc-acdm,456.2324756472835,201.3103629447101
 Assoc-voc,528.1862977810744,174.58465758073064
 7th-8th,310.26900789016486,0.0
 Doctorate,12.174601907316976,98.51918846786602
 Prof-school,82.07260055157096,258.8734206517428
 5th-6th,158.1380696644356,0.0
 10th,472.6790635635785,65.6260126352759
 1st-4th,151.97059919582495,0.0
 Preschool,0.0,24.509542844538267
 12th,262.98506763081656,61.514365656202145
