,red,white
0.2485,29.043427838150198,0.0
0.309,0.0,0.0
0.3685,25.782685479429674,12.739716044547565
0.4275,0.0,0.0
0.487,9.478973685827038,90.99753265384021
0.5465,0.0,51.86862434919389
0.6055,9.478973685827038,0.0
0.665,61.65085142535547,0.0
0.7245,0.0,0.0
0.7835,0.0,0.0
0.843,58.39010906663494,51.86862434919389
0.9025,0.0,29.043427838150198
0.9615,38.82565491431178,12.739716044547565
1.021,0.0,0.0
1.0805,22.521943120709146,12.739716044547565
1.1395,0.0,0.0
1.199,0.0,0.0
1.2585,0.0,22.521943120709146
1.3175,0.0,0.0
1.377,0.0,0.0
1.4365,51.86862434919389,6.218231327106511
1.4955,22.521943120709146,0.0
1.555,0.0,6.218231327106511
1.6145,0.0,32.30417019687073
1.6735,6.218231327106511,9.478973685827038
1.733,19.26120076198862,0.0
1.7925,0.0,0.0
1.8515,0.0,0.0
1.911,0.0,71.43307850151704
1.9705,0.0,0.0
