, <=50K, >50K
 Bachelors,200.3766137047654,12.765345081152912
 HS-grad,297.11367408881557,24.491049370128692
 11th,24.491049370128692,42.079605803592365
 Masters,27.422475442372637,65.53101438154393
 9th,0.0,42.079605803592365
 Some-college,267.79941336637614,18.628197225640804
 Assoc-acdm,56.736736164812086,0.0
 Assoc-voc,9.833919008908968,0.0
 7th-8th,9.833919008908968,0.0
 Doctorate,12.765345081152912,21.559623297884748
 Prof-school,68.46244045378786,91.91384903173943
 5th-6th,0.0,45.01103187583631
 10th,27.422475442372637,0.0
 1st-4th,0.0,59.66816223705603
 Preschool,0.0,0.0
 12th,0.0,0.0
