,red,white
0.2485,32.30417019687073,12.739716044547565
0.309,0.0,0.0
0.3685,16.00045840326809,55.129366707914414
0.4275,104.04050208872232,2.9574889683859844
0.487,2.9574889683859844,32.30417019687073
0.5465,29.043427838150198,55.129366707914414
0.6055,0.0,45.34713963175283
0.665,29.043427838150198,0.0
0.7245,22.521943120709146,0.0
0.7835,0.0,38.82565491431178
0.843,12.739716044547565,0.0
0.9025,0.0,0.0
0.9615,0.0,32.30417019687073
1.021,2.9574889683859844,0.0
1.0805,19.26120076198862,0.0
1.1395,0.0,0.0
1.199,35.564912555591256,0.0
1.2585,0.0,0.0
1.3175,12.739716044547565,0.0
1.377,0.0,25.782685479429674
1.4365,0.0,0.0
1.4955,0.0,0.0
1.555,6.218231327106511,0.0
1.6145,16.00045840326809,87.73679029511969
1.6735,0.0,2.9574889683859844
1.733,0.0,0.0
1.7925,0.0,58.39010906663494
1.8515,0.0,0.0
1.911,0.0,9.478973685827038
1.9705,0.0,29.043427838150198
