,red,white
0.0268,2.7524698834099146,7.239926762921206
0.0832,16.21484052194379,16.21484052194379
0.1385,13.971112082188144,25.189754280966373
0.1935,7.239926762921206,0.0
0.249,0.5087414436542684,38.65212491950025
0.3045,0.0,123.9138056302148
0.3595,18.458568961699434,63.333137756812356
0.415,13.971112082188144,38.65212491950025
0.4705,20.70229740145508,22.946025841210727
0.5255,4.996198323165561,2.7524698834099146
0.581,2.7524698834099146,0.0
0.6365,16.21484052194379,7.239926762921206
0.6915,0.0,22.946025841210727
0.747,0.0,22.946025841210727
0.8025,0.0,22.946025841210727
0.8575,2.7524698834099146,0.0
0.913,0.0,0.0
0.9685,0.0,9.483655202676852
1.0235,13.971112082188144,0.0
1.079,2.7524698834099146,0.0
1.1345,9.483655202676852,20.70229740145508
1.1895,4.996198323165561,0.0
1.245,2.7524698834099146,4.996198323165561
1.3005,0.0,0.5087414436542684
1.3555,0.0,0.0
1.411,0.0,0.5087414436542684
1.4665,11.727383642432498,0.0
1.5215,0.0,0.5087414436542684
1.577,7.239926762921206,0.5087414436542684
1.6325,9.483655202676852,0.0
