,red,white
0.0188,0.0,42.01495444001707
0.0391,10.987237550875186,187.6065490736828
0.0591,0.0,70.65592387614804
0.0792,39.62820698700615,22.920974815929757
0.0992,42.01495444001707,0.0
0.119,0.0,20.53422736291884
0.139,0.0,0.0
0.1595,0.0,0.0
0.18,0.0,42.01495444001707
0.2,13.3739850038861,8.600490097864272
0.22,0.0,27.694469721951585
0.24,27.694469721951585,10.987237550875186
0.26,13.3739850038861,0.0
0.28,0.0,0.0
0.3,0.0,3.8269951918424443
0.32,1.4402477388315305,6.213742644853358
0.34,0.0,22.920974815929757
0.36,0.0,1.4402477388315305
0.38,13.3739850038861,0.0
0.4,0.0,0.0
0.42,30.081217174962497,0.0
0.44,10.987237550875186,10.987237550875186
0.4605,0.0,0.0
0.481,13.3739850038861,15.760732456897014
0.501,0.0,1.4402477388315305
0.521,0.0,0.0
0.541,20.53422736291884,3.8269951918424443
0.561,0.0,0.0
0.581,0.0,0.0
0.601,0.0,1.4402477388315305
