, <=50K, >50K
18.18,49.491770437869356,2.23632425794623
20.65,49.491770437869356,36.603921479708504
23.0835,98.89519144415263,0.0
25.5165,96.74721661779249,0.0
27.950000000000003,60.23164456967007,0.0
30.3835,30.159997000628078,15.124173216107083
32.816500000000005,83.85936765963163,8.680248737026655
35.25,45.195820785149074,40.899871132428785
37.683499999999995,0.0,0.0
40.1165,68.82354387511063,68.82354387511063
42.55,34.45594665334836,17.272148042467226
44.98350000000001,64.52759422239035,73.11949352783093
47.4165,43.04784595878893,19.420122868827367
49.85,15.124173216107083,68.82354387511063
52.283500000000004,0.0,0.0
54.716499999999996,17.272148042467226,0.0
57.15,10.828223563386798,0.0
59.5835,23.71607252154765,0.0
62.01649999999999,12.97619838974694,0.0
64.45,10.828223563386798,8.680248737026655
66.8835,0.0,0.0
69.31649999999999,0.0,0.0
71.75,19.420122868827367,19.420122868827367
74.18350000000001,36.603921479708504,30.159997000628078
76.6165,0.0,0.0
79.05,6.532273910666514,15.124173216107083
81.48349999999999,2.23632425794623,0.0
83.9165,0.0,0.0
86.35,0.0,0.0
88.7835,0.0,0.0
