, <=50K, >50K
 Bachelors,148.2986124504359,83.85936765963163
 HS-grad,378.13191887097116,38.751896306068645
 11th,0.0,0.0
 Masters,21.56809769518751,45.195820785149074
 9th,8.680248737026655,23.71607252154765
 Some-college,225.625706199401,8.680248737026655
 Assoc-acdm,49.491770437869356,0.0
 Assoc-voc,23.71607252154765,0.0
 7th-8th,34.45594665334836,0.0
 Doctorate,21.56809769518751,25.864047347907793
 Prof-school,30.159997000628078,17.272148042467226
 5th-6th,0.0,15.124173216107083
 10th,21.56809769518751,0.0
 1st-4th,2.23632425794623,10.828223563386798
 Preschool,15.124173216107083,12.97619838974694
 12th,15.124173216107083,0.0
