, <=50K, >50K
 Adm-clerical,133.2627886659149,25.864047347907793
 Exec-managerial,83.85936765963163,94.59924179143235
 Handlers-cleaners,88.15531731235191,17.272148042467226
 Prof-specialty,70.97151870147079,77.41544318055121
 Other-service,118.22696488139391,8.680248737026655
 Sales,79.56341800691135,60.23164456967007
 Craft-repair,92.45126696507221,70.97151870147079
 Transport-moving,34.45594665334836,90.30329213871205
 Farming-fishing,12.97619838974694,19.420122868827367
 Machine-op-inspct,40.899871132428785,15.124173216107083
 Tech-support,34.45594665334836,0.0
 ?,70.97151870147079,0.0
 Protective-serv,25.864047347907793,0.0
 Armed-Forces,49.491770437869356,0.0
 Priv-house-serv,0.0,23.71607252154765
