,red,white
0.0188,9.483655202676852,18.458568961699434
0.0391,0.0,209.17548634092935
0.0591,18.458568961699434,65.576866196568
0.0792,70.06432307607929,0.0
0.0992,16.21484052194379,2.7524698834099146
0.119,11.727383642432498,0.0
0.139,0.0,34.16466803998896
0.1595,0.0,11.727383642432498
0.18,2.7524698834099146,9.483655202676852
0.2,9.483655202676852,0.5087414436542684
0.22,29.677211160477665,18.458568961699434
0.24,0.5087414436542684,0.0
0.26,0.0,0.0
0.28,22.946025841210727,2.7524698834099146
0.3,4.996198323165561,4.996198323165561
0.32,0.0,13.971112082188144
0.34,7.239926762921206,0.0
0.36,0.0,0.0
0.38,2.7524698834099146,0.0
0.4,0.0,4.996198323165561
0.42,0.0,0.0
0.44,27.43348272072202,11.727383642432498
0.4605,9.483655202676852,13.971112082188144
0.481,0.0,0.0
0.501,4.996198323165561,0.0
0.521,34.16466803998896,0.0
0.541,25.189754280966373,0.0
0.561,16.21484052194379,0.0
0.581,0.0,2.7524698834099146
0.601,0.0,0.0
