, <=50K, >50K
 United-States,761.8230245715325,240.00169773448243
 Cuba,110.49859472382767,0.0
 Jamaica,83.83619116281051,19.084639657483116
 India,0.04006568532800384,167.632316640293
 ?,11.466810068621072,0.0
 Mexico,0.0,30.511384040776186
 South,76.21836157394846,34.32029883520721
 Puerto-Rico,57.17378760179334,76.21836157394846
 Honduras,0.0,175.25014622915506
 England,83.83619116281051,0.0
 Canada,49.5559580129313,0.0
 Germany,0.0,7.657895274190049
 Iran,0.0,41.938128424069255
 Philippines,30.511384040776186,22.89355445191414
 Italy,0.0,0.0
 Poland,19.084639657483116,0.0
 Columbia,0.0,34.32029883520721
 Cambodia,167.632316640293,0.0
 Thailand,0.0,7.657895274190049
 Ecuador,0.0,60.98270239622437
 Laos,106.68967992939665,0.0
 Taiwan,0.0,60.98270239622437
 Haiti,0.0,95.26293554610358
 Portugal,15.275724863052096,45.74704321850028
 Dominican-Republic,0.0,0.0
 El-Salvador,3.848980479759027,0.0
 France,0.0,144.77882787370686
 Guatemala,0.0,57.17378760179334
 China,106.68967992939665,22.89355445191414
 Japan,19.084639657483116,99.0718503405346
 Yugoslavia,0.0,0.0
 Peru,0.0,0.0
 Outlying-US(Guam-USVI-etc),7.657895274190049,0.0
 Scotland,129.54316869598279,110.49859472382767
 Trinadad&Tobago,72.40944677951744,45.74704321850028
 Greece,57.17378760179334,0.0
 Nicaragua,0.0,3.848980479759027
 Vietnam,0.0,72.40944677951744
 Hong,80.02727636837949,0.0
 Ireland,57.17378760179334,0.0
 Hungary,68.60053198508642,0.0
 Holand-Netherlands,110.49859472382767,76.21836157394846
