, <=50K, >50K
 Bachelors,330.25980807904136,0.0
 HS-grad,264.28981296689994,0.0
 11th,213.54366288063736,162.79751279437477
 Masters,96.82751768223338,5.484447526960683
 9th,10.559062535586945,30.857522570091987
 Some-college,259.21519795827373,20.708292552839467
 Assoc-acdm,117.12597771673842,0.0
 Assoc-voc,0.0,0.0
 7th-8th,0.0,0.0
 Doctorate,147.57366776849597,91.75290267360711
 Prof-school,51.15598260459703,264.28981296689994
 5th-6th,0.0,147.57366776849597
 10th,106.9767476994859,0.0
 1st-4th,112.05136270811215,112.05136270811215
 Preschool,41.00675258734451,0.0
 12th,0.0,142.49905275986973
