, <=50K, >50K
 Adm-clerical,148.2986124504359,21.56809769518751
 Exec-managerial,92.45126696507221,103.19114109687291
 Handlers-cleaners,49.491770437869356,10.828223563386798
 Prof-specialty,70.97151870147079,88.15531731235191
 Other-service,101.04316627051277,2.23632425794623
 Sales,92.45126696507221,62.37961939603021
 Craft-repair,124.67088936047433,88.15531731235191
 Transport-moving,28.012022174267937,90.30329213871205
 Farming-fishing,45.195820785149074,8.680248737026655
 Machine-op-inspct,64.52759422239035,4.384299084306372
 Tech-support,28.012022174267937,0.08834943158608757
 ?,62.37961939603021,0.0
 Protective-serv,8.680248737026655,0.0
 Armed-Forces,53.787720090589644,0.0
 Priv-house-serv,0.08834943158608757,23.71607252154765
