, <=50K, >50K
 Bachelors,279.51365799277875,0.0
 HS-grad,238.91673792376866,0.0
 11th,208.46904787201112,167.872127803001
 Masters,86.67828766498086,5.484447526960683
 9th,35.93213757871825,30.857522570091987
 Some-college,249.0659679410212,41.00675258734451
 Assoc-acdm,112.05136270811215,0.0
 Assoc-voc,0.0,0.0
 7th-8th,0.0,0.0
 Doctorate,142.49905275986973,96.82751768223338
 Prof-school,51.15598260459703,259.21519795827373
 5th-6th,0.0,147.57366776849597
 10th,122.20059272536467,0.0
 1st-4th,112.05136270811215,112.05136270811215
 Preschool,41.00675258734451,0.0
 12th,0.0,142.49905275986973
