, <=50K, >50K
 Bachelors,161.80858288191033,25.252913189979854
 HS-grad,348.2595934228154,43.63540718697049
 11th,17.374701476983862,12.122560334986538
 Masters,25.252913189979854,48.88754832896782
 9th,0.0,22.62684261898119
 Some-college,209.07785315988625,48.88754832896782
 Assoc-acdm,72.52218346795578,0.0
 Assoc-voc,33.13112490297584,27.878983760978514
 7th-8th,20.000772047982526,0.0
 Doctorate,14.748630905985202,25.252913189979854
 Prof-school,38.38326604497317,33.13112490297584
 5th-6th,0.0,4.24434862199055
 10th,22.62684261898119,0.0
 1st-4th,0.0,12.122560334986538
 Preschool,48.88754832896782,17.374701476983862
 12th,48.88754832896782,0.0
