,red,white
0.0188,0.0,44.49287036044526
0.0391,3.986481253968089,186.26523223311534
0.0591,52.08781831790973,67.27771423283866
0.0792,19.176377168897027,0.0
0.0992,16.644727849742203,14.113078530587382
0.119,21.70802648805185,6.518130573122912
0.139,29.30297444551632,0.0
0.1595,24.239675807206673,0.0
0.18,0.0,11.581429211432559
0.2,0.0,21.70802648805185
0.22,0.0,39.42957172213561
0.24,0.0,0.0
0.26,1.454831934813266,6.518130573122912
0.28,14.113078530587382,36.89792240298079
0.3,0.0,0.0
0.32,14.113078530587382,1.454831934813266
0.34,11.581429211432559,24.239675807206673
0.36,0.0,0.0
0.38,0.0,0.0
0.4,0.0,1.454831934813266
0.42,0.0,19.176377168897027
0.44,19.176377168897027,6.518130573122912
0.4605,24.239675807206673,0.0
0.481,6.518130573122912,0.0
0.501,0.0,0.0
0.521,3.986481253968089,29.30297444551632
0.541,44.49287036044526,0.0
0.561,34.366273083825966,0.0
0.581,0.0,0.0
0.601,24.239675807206673,0.0
