, <=50K, >50K
 United-States,756.5274688036473,167.872127803001
 Cuba,91.75290267360711,0.0
 Jamaica,152.64828277712223,0.0
 India,35.93213757871825,223.6928928978899
 ?,0.0,0.0
 Mexico,0.0,41.00675258734451
 South,71.45444263910207,147.57366776849597
 Puerto-Rico,25.782907561465727,0.409832518334423
 Honduras,0.0,254.14058294964744
 England,198.31981785475858,0.0
 Canada,86.67828766498086,0.0
 Germany,86.67828766498086,0.0
 Iran,137.42443775124346,25.782907561465727
 Philippines,76.52905764772834,0.0
 Italy,0.0,0.0
 Poland,71.45444263910207,0.0
 Columbia,0.0,0.0
 Cambodia,320.11057806178883,0.0
 Thailand,0.0,51.15598260459703
 Ecuador,0.0,81.60367265635459
 Laos,188.17058783750605,0.0
 Taiwan,0.0,66.37982763047582
 Haiti,0.0,76.52905764772834
 Portugal,122.20059272536467,0.409832518334423
 Dominican-Republic,30.857522570091987,0.0
 El-Salvador,0.0,0.0
 France,5.484447526960683,127.27520773399094
 Guatemala,0.0,91.75290267360711
 China,112.05136270811215,122.20059272536467
 Japan,35.93213757871825,152.64828277712223
 Yugoslavia,0.0,0.0
 Peru,0.0,0.0
 Outlying-US(Guam-USVI-etc),0.0,0.0
 Scotland,259.21519795827373,183.0959728288798
 Trinadad&Tobago,122.20059272536467,0.0
 Greece,20.708292552839467,25.782907561465727
 Nicaragua,0.0,5.484447526960683
 Vietnam,10.559062535586945,0.409832518334423
 Hong,66.37982763047582,25.782907561465727
 Ireland,76.52905764772834,0.0
 Hungary,203.39443286338485,20.708292552839467
 Holand-Netherlands,112.05136270811215,86.67828766498086
