,red,white
0.988,6.518130573122912,0.0
0.99,0.0,3.986481253968089
0.9915,16.644727849742203,52.08781831790973
0.993,0.0,82.4676101477676
0.995,11.581429211432559,52.08781831790973
0.9965,49.556168998754906,57.151116956219376
0.998,29.30297444551632,34.366273083825966
1.0,0.0,24.239675807206673
1.002,0.0,0.0
1.0035,9.049779892277735,0.0
1.005,14.113078530587382,0.0
1.007,0.0,0.0
1.009,3.986481253968089,19.176377168897027
1.0105,3.986481253968089,0.0
1.012,16.644727849742203,0.0
1.014,0.0,0.0
1.016,19.176377168897027,0.0
1.0175,0.0,0.0
1.019,0.0,0.0
1.021,11.581429211432559,16.644727849742203
1.0225,29.30297444551632,0.0
1.024,19.176377168897027,0.0
1.026,9.049779892277735,0.0
1.028,14.113078530587382,29.30297444551632
1.0295,0.0,3.986481253968089
1.031,3.986481253968089,9.049779892277735
1.033,0.0,0.0
1.035,0.0,6.518130573122912
1.0365,6.518130573122912,0.0
1.038,0.0,0.0
