,red,white
0.0268,0.0,0.0
0.0832,1.454831934813266,26.771325126361496
0.1385,0.0,0.0
0.1935,11.581429211432559,24.239675807206673
0.249,14.113078530587382,52.08781831790973
0.3045,31.834623764671143,120.44234993508995
0.3595,0.0,47.02451967960008
0.415,0.0,24.239675807206673
0.4705,0.0,47.02451967960008
0.5255,24.239675807206673,21.70802648805185
0.581,0.0,16.644727849742203
0.6365,14.113078530587382,0.0
0.6915,16.644727849742203,3.986481253968089
0.747,26.771325126361496,0.0
0.8025,0.0,0.0
0.8575,3.986481253968089,11.581429211432559
0.913,0.0,0.0
0.9685,0.0,21.70802648805185
1.0235,9.049779892277735,16.644727849742203
1.079,0.0,1.454831934813266
1.1345,21.70802648805185,0.0
1.1895,14.113078530587382,19.176377168897027
1.245,3.986481253968089,0.0
1.3005,0.0,16.644727849742203
1.3555,21.70802648805185,19.176377168897027
1.411,9.049779892277735,24.239675807206673
1.4665,11.581429211432559,0.0
1.5215,0.0,1.454831934813266
1.577,0.0,6.518130573122912
1.6325,9.049779892277735,0.0
