, <=50K, >50K
 Bachelors,236.19278294005142,0.0
 HS-grad,274.28193088436166,0.0
 11th,133.3520834904138,137.16099828484482
 Masters,45.74704321850028,76.21836157394846
 9th,0.0,68.60053198508642
 Some-college,213.33929417346528,0.0
 Assoc-acdm,76.21836157394846,0.0
 Assoc-voc,0.0,0.0
 7th-8th,0.04006568532800384,0.0
 Doctorate,118.11642431268972,41.938128424069255
 Prof-school,41.938128424069255,152.39665746256892
 5th-6th,0.0,80.02727636837949
 10th,156.20557225699994,0.0
 1st-4th,0.0,53.364872807362325
 Preschool,0.0,0.0
 12th,19.084639657483116,34.32029883520721
