, <=50K, >50K
 Bachelors,228.57495335118938,0.0
 HS-grad,281.8997604732237,0.04006568532800384
 11th,121.92533910712073,137.16099828484482
 Masters,45.74704321850028,49.5559580129313
 9th,0.0,68.60053198508642
 Some-college,251.42844211777552,0.0
 Assoc-acdm,72.40944677951744,0.0
 Assoc-voc,0.0,0.0
 7th-8th,0.0,0.0
 Doctorate,125.73425390155175,38.12921362963823
 Prof-school,45.74704321850028,148.5877426681379
 5th-6th,0.0,80.02727636837949
 10th,133.3520834904138,0.0
 1st-4th,0.0,53.364872807362325
 Preschool,0.0,0.0
 12th,0.0,30.511384040776186
