, <=50K, >50K
70.422,12826.771462335279,3629.6508762600433
217.79999999999998,273.20561699127177,0.0
363.0,40.0391795978151,227.1480491110828
508.2,189.72627520842926,103.36833543307493
653.4,8.374601680185176,135.03291335070486
798.6,17.010395657720608,0.0
943.8,14.131797665208799,0.0
1089.0,0.0,25.646189635256043
1234.1999999999998,385.4709386992324,100.48973744056312
1379.4,322.14178286397254,0.0
1524.6,212.75505914852374,0.0
1669.8000000000002,140.7901093357285,0.0
1815.0,0.0,0.0
1960.1999999999998,0.0,224.269451118571
2105.4,425.77131059439773,34.28198361279147
2250.6,91.85394346302769,255.9340290362009
2395.8,0.0,40.0391795978151
2541.0,0.0,0.0
2686.2,91.85394346302769,22.767591642744232
2831.4,169.57608926084657,17.010395657720608
2976.6,14.131797665208799,132.15431535819303
3121.8,100.48973744056312,0.0
3267.0,359.5635567666261,0.0
3412.2,212.75505914852374,123.51852138065762
3557.4,206.9978631635001,0.0
3702.6,0.0,28.524787627767854
3847.8,155.18309929828754,0.0
3993.0,0.0,11.253199672696987
4138.2,0.0,0.0
4283.4,17.010395657720608,31.403385620279664
