,red,white
13.0165,0.0,0.0
27.7,0.0,0.0
42.1665,0.0,0.0
56.6335,0.0,38.82565491431178
71.1,55.129366707914414,2.9574889683859844
85.5665,0.0,29.043427838150198
100.0335,0.0,58.39010906663494
114.5,42.086397273032304,9.478973685827038
128.9665,2.9574889683859844,42.086397273032304
143.4335,6.218231327106511,32.30417019687073
157.9,0.0,0.0
172.3665,29.043427838150198,71.43307850151704
186.8335,6.218231327106511,42.086397273032304
201.3,0.0,0.0
215.7665,12.739716044547565,9.478973685827038
230.2335,2.9574889683859844,0.0
244.7,29.043427838150198,0.0
259.1665,2.9574889683859844,19.26120076198862
273.6335,0.0,29.043427838150198
288.1,0.0,0.0
302.5665,0.0,0.0
317.0335,0.0,0.0
331.5,35.564912555591256,12.739716044547565
345.9665,0.0,51.86862434919389
360.4335,19.26120076198862,0.0
374.9,0.0,0.0
389.3665,2.9574889683859844,19.26120076198862
403.8335,74.69382086023758,6.218231327106511
418.3,0.0,29.043427838150198
432.7665,0.0,0.0
