, <=50K, >50K
 Adm-clerical,53.364872807362325,160.01448705143096
 Exec-managerial,129.54316869598279,110.49859472382767
 Handlers-cleaners,87.64510595724153,22.89355445191414
 Prof-specialty,0.0,45.74704321850028
 Other-service,53.364872807362325,49.5559580129313
 Sales,0.0,30.511384040776186
 Craft-repair,26.702469246345164,167.632316640293
 Transport-moving,0.0,220.9571237623273
 Farming-fishing,22.89355445191414,22.89355445191414
 Machine-op-inspct,57.17378760179334,57.17378760179334
 Tech-support,22.89355445191414,3.848980479759027
 ?,95.26293554610358,19.084639657483116
 Protective-serv,0.0,0.0
 Armed-Forces,121.92533910712073,0.0
 Priv-house-serv,0.0,182.8679758180171
