, <=50K, >50K
18.18,83.83619116281051,11.466810068621072
20.65,19.084639657483116,0.0
23.0835,49.5559580129313,0.0
25.5165,217.1482089678963,38.12921362963823
27.950000000000003,114.30750951825868,0.0
30.3835,114.30750951825868,0.0
32.816500000000005,72.40944677951744,15.275724863052096
35.25,167.632316640293,0.0
37.683499999999995,0.0,41.938128424069255
40.1165,0.0,194.29472020131016
42.55,179.05906102358608,0.0
44.98350000000001,7.657895274190049,129.54316869598279
47.4165,60.98270239622437,15.275724863052096
49.85,0.0,64.79161719065539
52.283500000000004,0.0,34.32029883520721
54.716499999999996,87.64510595724153,0.0
57.15,0.0,0.0
59.5835,99.0718503405346,53.364872807362325
62.01649999999999,0.0,38.12921362963823
64.45,83.83619116281051,64.79161719065539
66.8835,0.0,30.511384040776186
69.31649999999999,34.32029883520721,22.89355445191414
71.75,76.21836157394846,95.26293554610358
74.18350000000001,0.0,49.5559580129313
76.6165,0.0,0.0
79.05,99.0718503405346,30.511384040776186
81.48349999999999,11.466810068621072,3.848980479759027
83.9165,0.0,0.0
86.35,57.17378760179334,41.938128424069255
88.7835,0.0,0.0
