, <=50K, >50K
 Adm-clerical,101.90213269085963,208.46904787201112
 Exec-managerial,86.67828766498086,162.79751279437477
 Handlers-cleaners,117.12597771673842,101.90213269085963
 Prof-specialty,0.0,167.872127803001
 Other-service,96.82751768223338,86.67828766498086
 Sales,0.0,142.49905275986973
 Craft-repair,25.782907561465727,152.64828277712223
 Transport-moving,41.00675258734451,178.02135782025354
 Farming-fishing,35.93213757871825,15.633677544213205
 Machine-op-inspct,198.31981785475858,46.08136759597077
 Tech-support,0.0,0.0
 ?,76.52905764772834,0.0
 Protective-serv,0.0,0.0
 Armed-Forces,172.94674281162727,0.0
 Priv-house-serv,0.0,157.7228977857485
