, <=50K, >50K
1.2425,26.604377926288272,0.5632399102824699
1.75,86.6993118093786,0.0
2.25,0.5632399102824699,0.0
2.75,190.8638638734018,0.5632399102824699
3.25,2.5664043730521473,0.0
3.75,311.0537316395824,36.62020024013666
4.25,0.0,26.604377926288272
4.75,266.9841134586495,8.575897761361178
5.25,0.0,8.575897761361178
5.75,413.215119240836,60.65817379337278
6.25,0.0,0.0
6.75,531.401822544247,26.604377926288272
7.25,4.5695688358218245,0.0
7.75,226.920824203256,20.59488453797924
8.25,26.604377926288272,0.0
8.75,4637.888971222085,916.009399396025
9.25,0.0,0.0
9.75,3113.480815054361,759.7625712999902
10.25,6.572733298591501,0.0
10.75,503.3575200654714,176.84171263401407
11.25,4.5695688358218245,4.5695688358218245
11.75,433.2467638685327,136.77842337862052
12.25,0.0,6.572733298591501
12.75,1627.1327836792602,1236.5157134391732
13.25,0.0,0.0
13.75,391.1803101503695,473.31005312392625
14.25,18.591720075209565,10.579062224130857
14.75,104.72779197430569,274.9967713097282
15.25,6.572733298591501,0.0
15.75,50.6423514795244,132.77209445308117
