, <=50K, >50K
1.2425,118.11642431268972,0.0
1.75,0.0,0.0
2.25,87.64510595724153,0.0
2.75,38.12921362963823,34.32029883520721
3.25,0.0,0.0
3.75,0.0,0.0
4.25,91.45402075167254,0.04006568532800384
4.75,0.04006568532800384,198.1036349957412
5.25,0.0,0.0
5.75,133.3520834904138,114.30750951825868
6.25,0.0,53.364872807362325
6.75,0.0,41.938128424069255
7.25,68.60053198508642,0.0
7.75,0.0,83.83619116281051
8.25,0.0,0.0
8.75,327.606738006396,171.44123143472402
9.25,68.60053198508642,110.49859472382767
9.75,369.50480074513723,72.40944677951744
10.25,80.02727636837949,0.0
10.75,7.657895274190049,0.0
11.25,0.0,106.68967992939665
11.75,91.45402075167254,53.364872807362325
12.25,0.0,0.0
12.75,247.61952732334447,64.79161719065539
13.25,68.60053198508642,0.0
13.75,0.0,0.0
14.25,26.702469246345164,0.0
14.75,289.51759006208573,15.275724863052096
15.25,95.26293554610358,45.74704321850028
15.75,0.0,0.0
