, <=50K, >50K
18.18,1250.8270453527246,43.23032011587391
20.65,1038.1685025437193,172.3444353927699
23.0835,1309.0549796932855,228.040720414176
25.5165,633.1046114789477,258.4205122440339
27.950000000000003,916.6493352242879,278.6737067972725
30.3835,886.26954339443,50.82526807333838
32.816500000000005,1081.2065409693514,205.25587654178258
35.25,906.5227379476686,271.078758839808
37.683499999999995,86.2683585415059,28.040424200944972
40.1165,541.965235989374,283.7370054355821
42.55,503.9904962020517,195.1292792651633
44.98350000000001,866.0163488411914,407.78782207416845
47.4165,352.0915370527623,149.55959152037647
49.85,790.0668692665467,514.117093478671
52.283500000000004,0.0,0.0
54.716499999999996,0.0,0.0
57.15,182.4710326693892,116.64815037136378
59.5835,222.97742177586636,93.86330649897037
62.01649999999999,245.76226564825976,205.25587654178258
64.45,106.52155309474449,0.0
66.8835,488.8006002871228,0.0
69.31649999999999,271.078758839808,235.63566837164046
71.75,0.0,0.0
74.18350000000001,195.1292792651633,0.0
76.6165,126.77474764798308,0.0
79.05,88.80000786066073,101.45825445643484
81.48349999999999,0.0,0.0
83.9165,43.23032011587391,0.0
86.35,0.0,0.0
88.7835,0.0,83.73670922235108
