, <=50K, >50K
1.2425,15.382177605170856,243.23061632910495
1.75,0.0,58.42021603080285
2.25,0.0,0.0
2.75,152.0912408395313,0.0
3.25,0.0,0.0
3.75,207.78752586093742,10.31887896686121
4.25,30.572073520099796,91.33165717981555
4.75,154.62289015868612,0.0
5.25,185.002681988544,103.98990377558967
5.75,347.0282384144527,306.5218493079755
6.25,0.0,0.0
6.75,458.4208084572649,40.698670796719085
7.25,73.61011194573179,111.58485173305414
7.75,225.50907109502117,2.7239310093967406
8.25,298.92690135051106,0.0
8.75,4678.680223488355,871.0796474795011
9.25,0.0,0.0
9.75,3114.1209442506743,595.1298716916253
10.25,0.0,0.0
10.75,610.3197676065543,372.3447316060009
11.25,0.0,76.14176126488661
11.75,524.2436907552903,286.26865475473693
12.25,0.0,0.0
12.75,1271.080239905963,1124.2445793949835
13.25,50.82526807333838,0.0
13.75,362.2181343293816,574.8766771383868
14.25,0.0,0.0
14.75,10.31887896686121,382.4713288826202
15.25,0.0,0.0
15.75,0.0,154.62289015868612
