, <=50K, >50K
 Adm-clerical,161.87904876056325,41.63624883445744
 Exec-managerial,34.563142956451216,102.93649977717806
 Handlers-cleaners,51.06705667179907,6.27071944442632
 Prof-specialty,86.4325860618302,58.1401625498053
 Other-service,147.73283700455082,13.343825322432545
 Sales,43.99395079379285,36.920844915786624
 Craft-repair,29.8477390377804,81.71718214315938
 Transport-moving,41.63624883445744,121.79811545186132
 Farming-fishing,0.0,34.563142956451216
 Machine-op-inspct,58.1401625498053,8.62842140376173
 Tech-support,10.986123363097137,1.5553155257555042
 ?,81.71718214315938,0.0
 Protective-serv,51.06705667179907,0.0
 Armed-Forces,62.85556646847611,0.0
 Priv-house-serv,0.0,65.21326842781153
