, <=50K, >50K
 Bachelors,236.19278294005142,0.0
 HS-grad,285.7086752676547,0.0
 11th,133.3520834904138,137.16099828484482
 Masters,41.938128424069255,34.32029883520721
 9th,0.0,72.40944677951744
 Some-college,274.28193088436166,0.0
 Assoc-acdm,49.5559580129313,0.0
 Assoc-voc,0.0,0.0
 7th-8th,0.0,0.0
 Doctorate,110.49859472382767,38.12921362963823
 Prof-school,41.938128424069255,144.77882787370686
 5th-6th,0.0,83.83619116281051
 10th,156.20557225699994,0.0
 1st-4th,0.0,53.364872807362325
 Preschool,0.0,0.0
 12th,0.0,30.511384040776186
