, <=50K, >50K
 Adm-clerical,127.27520773399094,218.61827788926362
 Exec-managerial,81.60367265635459,132.3498227426172
 Handlers-cleaners,112.05136270811215,86.67828766498086
 Prof-specialty,0.0,147.57366776849597
 Other-service,117.12597771673842,96.82751768223338
 Sales,0.0,162.79751279437477
 Craft-repair,35.93213757871825,142.49905275986973
 Transport-moving,30.857522570091987,167.872127803001
 Farming-fishing,46.08136759597077,15.633677544213205
 Machine-op-inspct,188.17058783750605,56.23059761322329
 Tech-support,0.0,0.0
 ?,81.60367265635459,0.0
 Protective-serv,0.0,0.0
 Armed-Forces,172.94674281162727,0.0
 Priv-house-serv,0.0,157.7228977857485
