, <=50K, >50K
 Bachelors,167.63038588767716,70.97151870147079
 HS-grad,354.50419578100957,43.04784595878893
 11th,15.124173216107083,0.0
 Masters,25.864047347907793,30.159997000628078
 9th,6.532273910666514,23.71607252154765
 Some-college,257.84532859480316,19.420122868827367
 Assoc-acdm,47.343795611509215,0.0
 Assoc-voc,12.97619838974694,0.0
 7th-8th,45.195820785149074,0.0
 Doctorate,21.56809769518751,23.71607252154765
 Prof-school,23.71607252154765,25.864047347907793
 5th-6th,0.0,15.124173216107083
 10th,28.012022174267937,0.0
 1st-4th,4.384299084306372,10.828223563386798
 Preschool,15.124173216107083,12.97619838974694
 12th,12.97619838974694,0.0
