, <=50K, >50K
70.422,1264.7949050478564,331.01972048623514
217.79999999999998,161.77296828444125,0.0
363.0,0.0,0.0
508.2,0.0,115.08420905636018
653.4,0.0,0.0
798.6,109.24811415285005,138.42858867040073
943.8,144.26468357391084,0.0
1089.0,0.0,21.706690600198037
1234.1999999999998,0.0,0.0
1379.4,190.9534428019919,103.4120192493399
1524.6,126.75639886338045,249.31439183709327
1669.8000000000002,0.0,85.90373453880952
1815.0,190.9534428019919,0.0
1960.1999999999998,27.542785503708174,0.0
2105.4,0.0,68.39544982827911
2250.6,0.0,50.88716511774871
2395.8,39.21497531072844,0.0
2541.0,0.0,185.1173478984818
2686.2,91.73982944231965,0.0
2831.4,0.0,27.542785503708174
2976.6,0.0,0.0
3121.8,0.0,0.0
3267.0,0.0,120.92030395987031
3412.2,39.21497531072844,80.06763963529937
3557.4,0.0,68.39544982827911
3702.6,284.33096125815405,190.9534428019919
3847.8,27.542785503708174,33.378880407218304
3993.0,0.0,97.57592434582978
4138.2,179.28125299497165,0.0
4283.4,0.0,97.57592434582978
