,red,white
0.2485,0.0,21.70802648805185
0.309,0.0,19.176377168897027
0.3685,0.0,16.644727849742203
0.4275,3.986481253968089,67.27771423283866
0.487,21.70802648805185,54.61946763706455
0.5465,49.556168998754906,34.366273083825966
0.6055,6.518130573122912,47.02451967960008
0.665,0.0,0.0
0.7245,6.518130573122912,0.0
0.7835,1.454831934813266,0.0
0.843,11.581429211432559,0.0
0.9025,11.581429211432559,0.0
0.9615,31.834623764671143,6.518130573122912
1.021,29.30297444551632,0.0
1.0805,3.986481253968089,0.0
1.1395,6.518130573122912,0.0
1.199,36.89792240298079,0.0
1.2585,0.0,0.0
1.3175,0.0,0.0
1.377,0.0,0.0
1.4365,34.366273083825966,14.113078530587382
1.4955,0.0,0.0
1.555,0.0,1.454831934813266
1.6145,0.0,0.0
1.6735,16.644727849742203,29.30297444551632
1.733,0.0,34.366273083825966
1.7925,0.0,9.049779892277735
1.8515,26.771325126361496,0.0
1.911,0.0,0.0
1.9705,0.0,11.581429211432559
