,red,white
1.654,87.73679029511969,143.16941039336865
3.86,2.9574889683859844,58.39010906663494
6.0335,0.0,35.564912555591256
8.2065,19.26120076198862,107.30124444744284
10.38,0.0,55.129366707914414
12.5535,19.26120076198862,0.0
14.7265,32.30417019687073,0.0
16.9,6.218231327106511,0.0
19.0735,22.521943120709146,0.0
21.2465,6.218231327106511,0.0
23.42,0.0,58.39010906663494
25.5935,55.129366707914414,6.218231327106511
27.7665,0.0,0.0
29.94,16.00045840326809,68.17233614279652
32.1135,0.0,0.0
34.2865,0.0,0.0
36.46,55.129366707914414,0.0
38.6335,6.218231327106511,35.564912555591256
40.8065,0.0,0.0
42.98,0.0,22.521943120709146
45.1535,0.0,19.26120076198862
47.3265,16.00045840326809,55.129366707914414
49.5,0.0,0.0
51.6735,35.564912555591256,0.0
53.8465,2.9574889683859844,0.0
56.02,0.0,55.129366707914414
58.1935,0.0,58.39010906663494
60.3665,32.30417019687073,0.0
62.54,0.0,42.086397273032304
64.7135,35.564912555591256,0.0
