,red,white
0.1042,0.0,32.30417019687073
0.155,16.00045840326809,104.04050208872232
0.205,0.0,61.65085142535547
0.255,0.0,71.43307850151704
0.305,19.26120076198862,55.129366707914414
0.355,0.0,12.739716044547565
0.405,35.564912555591256,0.0
0.455,0.0,9.478973685827038
0.505,35.564912555591256,35.564912555591256
0.555,29.043427838150198,0.0
0.605,0.0,29.043427838150198
0.655,16.00045840326809,0.0
0.705,48.60788199047336,38.82565491431178
0.755,35.564912555591256,0.0
0.805,25.782685479429674,0.0
0.855,0.0,42.086397273032304
0.905,55.129366707914414,0.0
0.955,42.086397273032304,0.0
1.005,0.0,0.0
1.055,0.0,16.00045840326809
1.105,0.0,0.0
1.155,0.0,0.0
1.205,6.218231327106511,0.0
1.255,87.73679029511969,0.0
1.305,0.0,0.0
1.355,0.0,38.82565491431178
1.405,12.739716044547565,2.9574889683859844
1.455,0.0,2.9574889683859844
1.505,0.0,0.0
1.555,0.0,6.218231327106511
