,red,white
0.2485,0.0,10.719700493893676
0.309,30.869886441476353,25.112690456452732
0.3685,36.627082426499975,51.02007238905903
0.4275,13.598298486405488,53.89867038157084
0.487,45.26287640403541,125.8636201943661
0.5465,36.627082426499975,85.56324829920077
0.6055,51.02007238905903,16.476896478917297
0.665,45.26287640403541,19.355494471429108
0.7245,0.0,0.0
0.7835,0.0,0.0
0.843,0.0,2.083906516358244
0.9025,10.719700493893676,10.719700493893676
0.9615,0.0,39.50568041901179
1.021,0.0,0.0
1.0805,0.0,10.719700493893676
1.1395,4.962504508870055,0.0
1.199,0.0,36.627082426499975
1.2585,10.719700493893676,0.0
1.3175,0.0,16.476896478917297
1.377,0.0,13.598298486405488
1.4365,10.719700493893676,27.991288448964543
1.4955,10.719700493893676,7.841102501381865
1.555,0.0,0.0
1.6145,0.0,22.23409246394092
1.6735,10.719700493893676,0.0
1.733,36.627082426499975,0.0
1.7925,0.0,0.0
1.8515,19.355494471429108,13.598298486405488
1.911,0.0,36.627082426499975
1.9705,7.841102501381865,0.0
