, <=50K, >50K
 Bachelors,1395.858834070878,1286.472110355429
 HS-grad,4706.246525459461,880.5897934112638
 11th,549.5510242724056,0.0
 Masters,241.54103907364185,572.5798082125001
 9th,333.6561748340198,86.09674747800408
 Some-college,3336.0338810238386,627.2731700702245
 Assoc-acdm,491.9790644221694,350.92776278909065
 Assoc-voc,431.5285065794214,22.767591642744232
 7th-8th,785.5960596583741,209.87646115601194
 Doctorate,57.31076755288596,0.0
 Prof-school,17.010395657720608,362.4421547591379
 5th-6th,278.9628129762954,181.09048123089383
 10th,322.14178286397254,5.496003687673365
 1st-4th,304.8701949089017,0.0
 Preschool,218.51225513354737,65.94656153042139
 12th,258.8126270287127,0.0
