, <=50K, >50K
1616.6505000000002,13291.351207253063,3025.5132180802557
4999.950000000001,296.3952520313562,0.0
8333.25,73.61011194573179,354.62318637191714
11666.55,0.0,124.24309832882825
14999.85,0.0,111.58485173305414
18333.15,0.0,0.0
21666.449999999997,177.40773403107954,48.293618754183555
24999.75,0.0,0.0
28333.050000000003,217.91412313755671,0.0
31666.35,200.19257790347294,0.0
34999.65,0.0,50.82526807333838
38332.95,0.0,258.4205122440339
41666.25,0.0,0.0
44999.55,0.0,83.73670922235108
48332.85,0.0,141.96464356291202
51666.15,0.0,0.0
54999.45,106.52155309474449,197.66092858431813
58332.75,0.0,0.0
61666.05,12.850528286016033,129.30639696713789
64999.35,174.8760847119247,0.0
68332.65,124.24309832882825,0.0
71665.95000000001,0.0,33.103722839254615
74999.25,0.0,0.0
78332.54999999999,0.0,0.0
81665.85,0.0,17.91382692432568
84999.15,116.64815037136378,20.445476243480503
88332.45000000001,0.0,0.0
91665.75,0.0,134.36969560544753
94999.04999999999,149.55959152037647,177.40773403107954
98332.35,220.44577245671152,202.72422722262777
