,red,white
0.0268,4.996198323165561,0.0
0.0832,25.189754280966373,20.70229740145508
0.1385,0.0,20.70229740145508
0.1935,7.239926762921206,22.946025841210727
0.249,0.5087414436542684,52.11449555803412
0.3045,0.0,99.23279279290269
0.3595,4.996198323165561,63.333137756812356
0.415,0.0,45.38331023876719
0.4705,7.239926762921206,16.21484052194379
0.5255,0.0,0.0
0.581,0.0,0.0
0.6365,0.0,0.0
0.6915,0.0,0.0
0.747,0.0,11.727383642432498
0.8025,0.0,22.946025841210727
0.8575,9.483655202676852,0.0
0.913,0.0,0.0
0.9685,16.21484052194379,0.0
1.0235,0.0,2.7524698834099146
1.079,9.483655202676852,0.0
1.1345,2.7524698834099146,0.0
1.1895,0.0,0.0
1.245,0.0,4.996198323165561
1.3005,0.5087414436542684,0.0
1.3555,0.0,4.996198323165561
1.411,2.7524698834099146,0.0
1.4665,0.5087414436542684,18.458568961699434
1.5215,0.0,16.21484052194379
1.577,11.727383642432498,9.483655202676852
1.6325,4.996198323165561,0.0
