, <=50K, >50K
 United-States,746.3782387863947,213.54366288063736
 Cuba,86.67828766498086,0.0
 Jamaica,152.64828277712223,0.0
 India,35.93213757871825,218.61827788926362
 ?,0.0,0.0
 Mexico,0.0,41.00675258734451
 South,76.52905764772834,147.57366776849597
 Puerto-Rico,30.857522570091987,5.484447526960683
 Honduras,0.0,254.14058294964744
 England,198.31981785475858,0.0
 Canada,81.60367265635459,0.0
 Germany,91.75290267360711,0.0
 Iran,137.42443775124346,25.782907561465727
 Philippines,71.45444263910207,0.0
 Italy,0.0,0.0
 Poland,71.45444263910207,0.0
 Columbia,0.0,0.0
 Cambodia,315.03596305316256,0.0
 Thailand,0.0,56.23059761322329
 Ecuador,0.0,81.60367265635459
 Laos,188.17058783750605,0.0
 Taiwan,0.0,71.45444263910207
 Haiti,0.0,76.52905764772834
 Portugal,122.20059272536467,0.409832518334423
 Dominican-Republic,30.857522570091987,0.0
 El-Salvador,0.0,0.0
 France,5.484447526960683,122.20059272536467
 Guatemala,0.0,91.75290267360711
 China,106.9767476994859,122.20059272536467
 Japan,35.93213757871825,152.64828277712223
 Yugoslavia,0.0,0.0
 Peru,0.0,0.0
 Outlying-US(Guam-USVI-etc),0.0,0.0
 Scotland,259.21519795827373,183.0959728288798
 Trinadad&Tobago,122.20059272536467,0.0
 Greece,20.708292552839467,25.782907561465727
 Nicaragua,0.0,5.484447526960683
 Vietnam,15.633677544213205,0.409832518334423
 Hong,61.30521262184955,25.782907561465727
 Ireland,76.52905764772834,0.0
 Hungary,203.39443286338485,20.708292552839467
 Holand-Netherlands,112.05136270811215,86.67828766498086
