,red,white
2.741,0.0,0.0
2.7845,12.739716044547565,32.30417019687073
2.8275,6.218231327106511,25.782685479429674
2.8705,0.0,0.0
2.9135,35.564912555591256,42.086397273032304
2.9565,25.782685479429674,12.739716044547565
2.9995,42.086397273032304,77.9545632189581
3.0425,0.0,48.60788199047336
3.0855,64.91159378407599,48.60788199047336
3.1285,0.0,0.0
3.1715,0.0,51.86862434919389
3.2145,77.9545632189581,55.129366707914414
3.2575,16.00045840326809,64.91159378407599
3.3005,0.0,22.521943120709146
3.3435,0.0,0.0
3.3865,22.521943120709146,29.043427838150198
3.4295,9.478973685827038,48.60788199047336
3.4725,0.0,45.34713963175283
3.5155,2.9574889683859844,22.521943120709146
3.5585,58.39010906663494,9.478973685827038
3.6015,0.0,55.129366707914414
3.6445,12.739716044547565,25.782685479429674
3.6875,0.0,22.521943120709146
3.7305,0.0,45.34713963175283
3.7735,0.0,0.0
3.8165,0.0,25.782685479429674
3.8595,0.0,0.0
3.9025,0.0,0.0
3.9455,0.0,0.0
3.9885,0.0,12.739716044547565
