, <=50K, >50K
 United-States,780.8675985436877,270.47301608993064
 Cuba,110.49859472382767,0.0
 Jamaica,80.02727636837949,19.084639657483116
 India,0.04006568532800384,163.82340184586198
 ?,19.084639657483116,0.0
 Mexico,0.0,26.702469246345164
 South,68.60053198508642,30.511384040776186
 Puerto-Rico,57.17378760179334,72.40944677951744
 Honduras,0.0,175.25014622915506
 England,95.26293554610358,0.0
 Canada,60.98270239622437,0.0
 Germany,0.0,7.657895274190049
 Iran,0.0,41.938128424069255
 Philippines,30.511384040776186,15.275724863052096
 Italy,0.0,0.0
 Poland,15.275724863052096,0.0
 Columbia,0.0,34.32029883520721
 Cambodia,171.44123143472402,0.0
 Thailand,0.0,7.657895274190049
 Ecuador,0.0,57.17378760179334
 Laos,110.49859472382767,0.0
 Taiwan,0.0,60.98270239622437
 Haiti,0.0,91.45402075167254
 Portugal,11.466810068621072,45.74704321850028
 Dominican-Republic,0.0,0.0
 El-Salvador,0.0,0.0
 France,0.0,144.77882787370686
 Guatemala,0.0,57.17378760179334
 China,110.49859472382767,22.89355445191414
 Japan,11.466810068621072,99.0718503405346
 Yugoslavia,0.0,0.0
 Peru,0.0,0.0
 Outlying-US(Guam-USVI-etc),7.657895274190049,0.0
 Scotland,129.54316869598279,110.49859472382767
 Trinadad&Tobago,76.21836157394846,45.74704321850028
 Greece,57.17378760179334,0.0
 Nicaragua,0.0,3.848980479759027
 Vietnam,0.0,72.40944677951744
 Hong,83.83619116281051,0.0
 Ireland,57.17378760179334,0.0
 Hungary,68.60053198508642,0.0
 Holand-Netherlands,110.49859472382767,76.21836157394846
