,red,white
0.0188,0.0,70.65592387614804
0.0391,0.0,173.28606435561733
0.0591,34.85471208098433,68.26917642313713
0.0792,73.04267132915895,10.987237550875186
0.0992,6.213742644853358,0.0
0.119,0.0,18.14747990990793
0.139,0.0,13.3739850038861
0.1595,0.0,13.3739850038861
0.18,20.53422736291884,6.213742644853358
0.2,0.0,3.8269951918424443
0.22,8.600490097864272,0.0
0.24,0.0,0.0
0.26,22.920974815929757,0.0
0.28,0.0,8.600490097864272
0.3,0.0,0.0
0.32,3.8269951918424443,20.53422736291884
0.34,30.081217174962497,0.0
0.36,0.0,0.0
0.38,6.213742644853358,0.0
0.4,0.0,0.0
0.42,3.8269951918424443,0.0
0.44,0.0,0.0
0.4605,0.0,0.0
0.481,3.8269951918424443,8.600490097864272
0.501,3.8269951918424443,25.30772226894067
0.521,0.0,0.0
0.541,1.4402477388315305,1.4402477388315305
0.561,8.600490097864272,0.0
0.581,1.4402477388315305,0.0
0.601,20.53422736291884,0.0
