, <=50K, >50K
 Bachelors,320.11057806178883,0.0
 HS-grad,320.11057806178883,0.0
 11th,228.76750790651616,162.79751279437477
 Masters,101.90213269085963,20.708292552839467
 9th,35.93213757871825,30.857522570091987
 Some-college,233.8421229151424,10.559062535586945
 Assoc-acdm,106.9767476994859,0.0
 Assoc-voc,0.0,0.0
 7th-8th,0.0,0.0
 Doctorate,132.3498227426172,101.90213269085963
 Prof-school,61.30521262184955,243.99135293239493
 5th-6th,0.0,147.57366776849597
 10th,122.20059272536467,0.0
 1st-4th,117.12597771673842,112.05136270811215
 Preschool,46.08136759597077,0.0
 12th,0.0,142.49905275986973
