, <=50K, >50K
 Bachelors,171.41408855581352,90.41523587583741
 HS-grad,333.41179391576577,58.915682055846695
 11th,0.0,0.0
 Masters,40.915937015852,36.41600075585333
 9th,2.666478805863278,31.916064495854656
 Some-college,223.16335554579828,36.41600075585333
 Assoc-acdm,52.16577766584869,0.0
 Assoc-voc,56.665713925847356,11.666351325860624
 7th-8th,29.666096365855317,0.0
 Doctorate,0.0,7.166415065861951
 Prof-school,11.666351325860624,61.16565018584603
 5th-6th,0.0,27.416128235855982
 10th,13.916319455859961,0.0
 1st-4th,0.4165106758639414,0.0
 Preschool,0.4165106758639414,31.916064495854656
 12th,52.16577766584869,0.0
