, <=50K, >50K
 Bachelors,164.66418416581553,83.6653314858394
 HS-grad,349.16157082576115,85.91529961583873
 11th,0.0,0.0
 Masters,38.665968885852664,18.416255715858636
 9th,7.166415065861951,34.166032625853994
 Some-college,254.662909365789,31.916064495854656
 Assoc-acdm,61.16565018584603,0.0
 Assoc-voc,49.91580953584935,0.0
 7th-8th,11.666351325860624,0.0
 Doctorate,0.0,13.916319455859961
 Prof-school,4.916446935862615,61.16565018584603
 5th-6th,0.0,27.416128235855982
 10th,11.666351325860624,0.0
 1st-4th,0.0,0.0
 Preschool,0.0,31.916064495854656
 12th,27.416128235855982,0.0
