, <=50K, >50K
 Adm-clerical,72.40944677951744,163.82340184586198
 Exec-managerial,133.3520834904138,80.02727636837949
 Handlers-cleaners,114.30750951825868,26.702469246345164
 Prof-specialty,0.0,60.98270239622437
 Other-service,83.83619116281051,49.5559580129313
 Sales,0.0,34.32029883520721
 Craft-repair,0.0,140.96991307927584
 Transport-moving,0.0,201.91254979017222
 Farming-fishing,11.466810068621072,26.702469246345164
 Machine-op-inspct,60.98270239622437,53.364872807362325
 Tech-support,38.12921362963823,7.657895274190049
 ?,91.45402075167254,30.511384040776186
 Protective-serv,3.848980479759027,0.0
 Armed-Forces,118.11642431268972,0.0
 Priv-house-serv,0.0,182.8679758180171
