, <=50K, >50K
1.2425,88.98242295949548,33.285327586860525
1.75,0.0,0.0
2.25,59.66816223705603,21.559623297884748
2.75,0.0,21.559623297884748
3.25,0.0,0.0
3.75,12.765345081152912,0.0
4.25,62.599588309299975,0.0
4.75,50.8738840203242,88.98242295949548
5.25,0.0,0.0
5.75,86.05099688725153,65.53101438154393
6.25,36.21675365910447,56.736736164812086
6.75,0.0,21.559623297884748
7.25,50.8738840203242,0.0
7.75,0.0,39.148179731348414
8.25,0.0,0.0
8.75,338.1536391002308,147.61094440437438
9.25,15.696771153396858,50.8738840203242
9.75,305.9079523055474,50.8738840203242
10.25,68.46244045378786,0.0
10.75,77.2567186705197,0.0
11.25,0.0,80.18814474276364
11.75,39.148179731348414,45.01103187583631
12.25,0.0,0.0
12.75,229.69087442720485,30.35390151461658
13.25,0.0,0.0
13.75,0.0,0.0
14.25,47.94245794808025,0.0
14.75,197.44518763252145,0.0
15.25,80.18814474276364,0.0
15.75,1.039640792177133,0.0
