, <=50K, >50K
 Adm-clerical,131.11481383955476,23.71607252154765
 Exec-managerial,75.26746835419107,111.78304040231347
 Handlers-cleaners,47.343795611509215,10.828223563386798
 Prof-specialty,90.30329213871205,79.56341800691135
 Other-service,111.78304040231347,2.23632425794623
 Sales,90.30329213871205,75.26746835419107
 Craft-repair,113.93101522867362,77.41544318055121
 Transport-moving,58.083669743309926,90.30329213871205
 Farming-fishing,10.828223563386798,12.97619838974694
 Machine-op-inspct,49.491770437869356,4.384299084306372
 Tech-support,36.603921479708504,0.0
 ?,75.26746835419107,4.384299084306372
 Protective-serv,25.864047347907793,0.0
 Armed-Forces,49.491770437869356,0.0
 Priv-house-serv,2.23632425794623,23.71607252154765
