, <=50K, >50K
1616.6505000000002,1142.1982094592431,315.03596305316256
4999.950000000001,0.0,345.48365310492017
8333.25,0.0,147.57366776849597
11666.55,20.708292552839467,0.0
14999.85,162.79751279437477,5.484447526960683
18333.15,0.0,0.0
21666.449999999997,137.42443775124346,0.0
24999.75,0.0,0.0
28333.050000000003,86.67828766498086,0.0
31666.35,0.0,20.708292552839467
34999.65,0.0,56.23059761322329
38332.95,0.0,0.0
41666.25,25.782907561465727,0.0
44999.55,71.45444263910207,243.99135293239493
48332.85,0.0,20.708292552839467
51666.15,0.0,0.0
54999.45,0.0,20.708292552839467
58332.75,0.0,0.0
61666.05,0.0,15.633677544213205
64999.35,51.15598260459703,0.0
68332.65,208.46904787201112,137.42443775124346
71665.95000000001,167.872127803001,96.82751768223338
74999.25,91.75290267360711,0.0
78332.54999999999,46.08136759597077,0.0
81665.85,0.0,147.57366776849597
84999.15,0.0,71.45444263910207
88332.45000000001,0.0,0.0
91665.75,0.0,0.0
94999.04999999999,86.67828766498086,0.0
98332.35,112.05136270811215,41.00675258734451
