, <=50K, >50K
 Adm-clerical,157.16364484189245,32.20544099711581
 Exec-managerial,72.28637430581774,98.22109585850724
 Handlers-cleaners,60.497864509140705,0.0
 Prof-specialty,95.86339389917183,58.1401625498053
 Other-service,138.30202916720918,10.986123363097137
 Sales,43.99395079379285,46.351652753128256
 Craft-repair,41.63624883445744,77.00177822448856
 Transport-moving,32.20544099711581,117.0827115331905
 Farming-fishing,0.0,27.490037078444992
 Machine-op-inspct,72.28637430581774,20.416931200438768
 Tech-support,15.701527281767953,0.0
 ?,84.07488410249479,0.0
 Protective-serv,41.63624883445744,0.0
 Armed-Forces,62.85556646847611,0.0
 Priv-house-serv,0.0,65.21326842781153
