, <=50K, >50K
 Adm-clerical,126.81886418683447,21.56809769518751
 Exec-managerial,73.11949352783093,107.4870907495932
 Handlers-cleaners,55.935694916949785,10.828223563386798
 Prof-specialty,81.71139283327149,77.41544318055121
 Other-service,98.89519144415263,6.532273910666514
 Sales,96.74721661779249,81.71139283327149
 Craft-repair,118.22696488139391,81.71139283327149
 Transport-moving,40.899871132428785,96.74721661779249
 Farming-fishing,21.56809769518751,10.828223563386798
 Machine-op-inspct,47.343795611509215,10.828223563386798
 Tech-support,32.30797182698822,0.0
 ?,75.26746835419107,2.23632425794623
 Protective-serv,17.272148042467226,0.0
 Armed-Forces,53.787720090589644,0.0
 Priv-house-serv,2.23632425794623,23.71607252154765
