, <=50K, >50K
18.18,167.6090631879514,10.03450079317777
20.65,62.559354924768975,0.0
23.0835,155.9368733809311,27.542785503708174
25.5165,220.1339173195426,62.559354924768975
27.950000000000003,132.59249376689058,0.0
30.3835,237.64220203007298,0.0
32.816500000000005,167.6090631879514,0.0
35.25,150.100778477421,0.0
37.683499999999995,97.57592434582978,0.0
40.1165,0.0,266.82267654762364
42.55,161.77296828444125,0.0
44.98350000000001,167.6090631879514,179.28125299497165
47.4165,0.0,0.0
49.85,0.0,39.21497531072844
52.283500000000004,0.0,0.0
54.716499999999996,120.92030395987031,0.0
57.15,0.0,80.06763963529937
59.5835,214.29782241603246,39.21497531072844
62.01649999999999,0.0,0.0
64.45,185.1173478984818,249.31439183709327
66.8835,74.23154473178924,50.88716511774871
69.31649999999999,85.90373453880952,0.0
71.75,103.4120192493399,91.73982944231965
74.18350000000001,0.0,4.198405889667637
76.6165,4.198405889667637,27.542785503708174
79.05,0.0,0.0
81.48349999999999,0.0,103.4120192493399
83.9165,0.0,0.0
86.35,0.0,33.378880407218304
88.7835,0.0,0.0
