,red,white
0.988,0.0,20.70229740145508
0.99,0.0,20.70229740145508
0.9915,0.0,52.11449555803412
0.993,11.727383642432498,76.79550839534623
0.995,29.677211160477665,67.82059463632365
0.9965,49.87076711827848,40.895853359255895
0.998,36.4083964797446,25.189754280966373
1.0,25.189754280966373,7.239926762921206
1.002,22.946025841210727,0.0
1.0035,0.0,0.0
1.005,0.0,0.0
1.007,0.0,0.0
1.009,0.0,9.483655202676852
1.0105,0.0,0.0
1.012,0.0,16.21484052194379
1.014,11.727383642432498,0.0
1.016,13.971112082188144,0.0
1.0175,7.239926762921206,13.971112082188144
1.019,0.0,0.5087414436542684
1.021,0.0,0.0
1.0225,0.0,0.0
1.024,7.239926762921206,0.0
1.026,0.0,9.483655202676852
1.028,2.7524698834099146,0.0
1.0295,9.483655202676852,0.5087414436542684
1.031,0.0,4.996198323165561
1.033,0.0,9.483655202676852
1.035,0.5087414436542684,2.7524698834099146
1.0365,2.7524698834099146,0.0
1.038,11.727383642432498,0.0
