, <=50K, >50K
 Adm-clerical,106.9767476994859,213.54366288063736
 Exec-managerial,76.52905764772834,117.12597771673842
 Handlers-cleaners,152.64828277712223,91.75290267360711
 Prof-specialty,0.0,157.7228977857485
 Other-service,112.05136270811215,91.75290267360711
 Sales,0.0,147.57366776849597
 Craft-repair,15.633677544213205,122.20059272536467
 Transport-moving,0.0,152.64828277712223
 Farming-fishing,46.08136759597077,20.708292552839467
 Machine-op-inspct,183.0959728288798,56.23059761322329
 Tech-support,0.0,0.0
 ?,66.37982763047582,0.0
 Protective-serv,0.0,0.0
 Armed-Forces,172.94674281162727,0.0
 Priv-house-serv,0.0,157.7228977857485
