,red,white
0.988,0.0,30.869886441476353
0.99,0.0,33.74848443398816
0.9915,0.0,65.41306235161808
0.993,22.23409246394092,27.991288448964543
0.995,30.869886441476353,85.56324829920077
0.9965,82.68465030668895,62.53446435910627
0.998,7.841102501381865,68.2916603441299
1.0,33.74848443398816,7.841102501381865
1.002,0.0,10.719700493893676
1.0035,7.841102501381865,0.0
1.005,0.0,22.23409246394092
1.007,16.476896478917297,59.65586636659446
1.009,4.962504508870055,0.0
1.0105,0.0,0.0
1.012,0.0,13.598298486405488
1.014,4.962504508870055,22.23409246394092
1.016,0.0,27.991288448964543
1.0175,48.14147439654722,13.598298486405488
1.019,0.0,0.0
1.021,2.083906516358244,22.23409246394092
1.0225,0.0,0.0
1.024,39.50568041901179,0.0
1.026,25.112690456452732,0.0
1.028,0.0,0.0
1.0295,0.0,27.991288448964543
1.031,19.355494471429108,0.0
1.033,0.0,2.083906516358244
1.035,27.991288448964543,0.0
1.0365,2.083906516358244,4.962504508870055
1.038,42.384278411523596,39.50568041901179
