,red,white
0.1042,18.14747990990793,3.8269951918424443
0.155,0.0,37.24145953399524
0.205,0.0,51.56194425206073
0.255,0.0,80.20291368819169
0.305,3.8269951918424443,18.14747990990793
0.355,0.0,70.65592387614804
0.405,0.0,18.14747990990793
0.455,3.8269951918424443,49.17519679904981
0.505,13.3739850038861,42.01495444001707
0.555,39.62820698700615,53.94869170507164
0.605,8.600490097864272,10.987237550875186
0.655,46.788449346038895,18.14747990990793
0.705,1.4402477388315305,0.0
0.755,15.760732456897014,0.0
0.805,8.600490097864272,6.213742644853358
0.855,0.0,0.0
0.905,13.3739850038861,0.0
0.955,25.30772226894067,8.600490097864272
1.005,1.4402477388315305,10.987237550875186
1.055,3.8269951918424443,13.3739850038861
1.105,0.0,0.0
1.155,8.600490097864272,0.0
1.205,22.920974815929757,10.987237550875186
1.255,3.8269951918424443,0.0
1.305,3.8269951918424443,0.0
1.355,0.0,37.24145953399524
1.405,0.0,0.0
1.455,15.760732456897014,0.0
1.505,15.760732456897014,0.0
1.555,0.0,0.0
