, <=50K, >50K
70.422,949.6297541815092,222.20820601487955
217.79999999999998,0.0,0.0
363.0,0.0,0.0
508.2,0.0,80.40039518095178
653.4,0.0,0.0
798.6,0.0,106.6611008909384
943.8,43.63540718697049,0.0
1089.0,0.0,0.0
1234.1999999999998,0.0,22.62684261898119
1379.4,83.02646575195043,0.0
1524.6,0.0,0.0
1669.8000000000002,0.0,33.13112490297584
1815.0,67.27004232595846,25.252913189979854
1960.1999999999998,0.0,38.38326604497317
2105.4,35.757195473974505,22.62684261898119
2250.6,0.0,0.0
2395.8,20.000772047982526,0.0
2541.0,38.38326604497317,85.65253632294909
2686.2,22.62684261898119,14.748630905985202
2831.4,9.496489763987876,0.0
2976.6,0.0,35.757195473974505
3121.8,0.0,0.0
3267.0,14.748630905985202,12.122560334986538
3412.2,6.870419192989213,0.0
3557.4,20.000772047982526,0.0
3702.6,1.6182780509918875,98.78288917794241
3847.8,17.374701476983862,20.000772047982526
3993.0,0.0,0.0
4138.2,12.122560334986538,27.878983760978514
4283.4,0.0,0.0
